instant,date,season,yr,mnth,hr,holiday,weekday,workingday,weather,weather_desc,temp,rain_1h,snow_1h,clouds_all,traffic_volume
281,2015-07-06,3,0,7,12,0,1,1,Rain,heavy intensity rain,19.57,1.02,0.0,90,4385
282,2015-07-06,3,0,7,13,0,1,1,Rain,moderate rain,17.79,0.38,0.0,75,4307
283,2015-07-06,3,0,7,14,0,1,1,Rain,light rain,18.34,0.0,0.0,92,4888
284,2015-07-06,3,0,7,15,0,1,1,Rain,heavy intensity rain,20.07,4.57,0.0,90,5205
285,2015-07-06,3,0,7,16,0,1,1,Rain,heavy intensity rain,21.01,5.59,0.0,1,6006
286,2015-07-06,3,0,7,17,0,1,1,Smoke,smoke,21.53,0.0,0.0,40,5861
287,2015-07-06,3,0,7,18,0,1,1,Smoke,smoke,21.39,0.0,0.0,75,4264
288,2015-07-06,3,0,7,19,0,1,1,Smoke,smoke,20.87,0.0,0.0,1,3040
289,2015-07-06,3,0,7,20,0,1,1,Smoke,smoke,20.31,0.0,0.0,1,2561
290,2015-07-06,3,0,7,21,0,1,1,Clouds,scattered clouds,17.69,0.0,0.0,40,2552
291,2015-07-06,3,0,7,22,0,1,1,Clear,sky is clear,16.28,0.0,0.0,1,1842
292,2015-07-06,3,0,7,23,0,1,1,Clear,sky is clear,15.19,0.0,0.0,1,1112
293,2015-07-07,3,0,7,0,0,2,1,Clear,sky is clear,14.25,0.0,0.0,1,623
294,2015-07-07,3,0,7,1,0,2,1,Clear,sky is clear,13.38,0.0,0.0,1,392
295,2015-07-07,3,0,7,2,0,2,1,Clear,sky is clear,12.57,0.0,0.0,1,283
296,2015-07-07,3,0,7,3,0,2,1,Rain,light rain,11.85,0.6,0.0,1,331
297,2015-07-07,3,0,7,4,0,2,1,Clear,sky is clear,11.2,0.0,0.0,1,797
298,2015-07-07,3,0,7,5,0,2,1,Clear,sky is clear,10.75,0.0,0.0,1,2954
299,2015-07-07,3,0,7,6,0,2,1,Clear,sky is clear,10.68,0.0,0.0,1,5528
300,2015-07-07,3,0,7,7,0,2,1,Clear,sky is clear,12.13,0.0,0.0,1,5794
301,2015-07-07,3,0,7,8,0,2,1,Clear,sky is clear,12.69,0.0,0.0,1,5340
302,2015-07-07,3,0,7,9,0,2,1,Clear,sky is clear,15.4,0.0,0.0,1,4360
303,2015-07-07,3,0,7,10,0,2,1,Clear,sky is clear,16.84,0.0,0.0,1,4188
304,2015-07-07,3,0,7,11,0,2,1,Clouds,scattered clouds,17.6,0.0,0.0,40,4477
305,2015-07-07,3,0,7,12,0,2,1,Clear,sky is clear,18.43,0.0,0.0,1,4370
306,2015-07-07,3,0,7,13,0,2,1,Clear,sky is clear,19.23,0.0,0.0,1,4482
307,2015-07-07,3,0,7,14,0,2,1,Clouds,broken clouds,20.2,0.0,0.0,75,4998
308,2015-07-07,3,0,7,15,0,2,1,Clouds,scattered clouds,20.57,0.0,0.0,40,5439
309,2015-07-07,3,0,7,16,0,2,1,Clouds,scattered clouds,20.96,0.0,0.0,40,6368
310,2015-07-07,3,0,7,17,0,2,1,Clouds,scattered clouds,21.32,0.0,0.0,40,6232
311,2015-07-07,3,0,7,18,0,2,1,Clear,sky is clear,21.2,0.0,0.0,1,4549
312,2015-07-07,3,0,7,19,0,2,1,Clear,sky is clear,20.76,0.0,0.0,1,3261
313,2015-07-07,3,0,7,20,0,2,1,Clear,sky is clear,19.85,0.0,0.0,1,3007
314,2015-07-07,3,0,7,21,0,2,1,Clear,sky is clear,17.08,0.0,0.0,1,2936
315,2015-07-07,3,0,7,22,0,2,1,Clear,sky is clear,14.74,0.0,0.0,1,2293
316,2015-07-07,3,0,7,23,0,2,1,Clear,sky is clear,13.71,0.0,0.0,1,1264
317,2015-07-08,3,0,7,0,0,3,1,Clear,sky is clear,13.32,0.0,0.0,1,659
318,2015-07-08,3,0,7,1,0,3,1,Clear,sky is clear,12.23,0.0,0.0,1,426
319,2015-07-08,3,0,7,2,0,3,1,Mist,mist,12.17,0.0,0.0,1,286
320,2015-07-08,3,0,7,3,0,3,1,Clear,sky is clear,12.33,0.0,0.0,1,352
321,2015-07-08,3,0,7,4,0,3,1,Clear,sky is clear,11.87,0.0,0.0,1,874
322,2015-07-08,3,0,7,5,0,3,1,Clouds,scattered clouds,11.81,0.0,0.0,40,2956
323,2015-07-08,3,0,7,6,0,3,1,Clouds,scattered clouds,11.64,0.0,0.0,40,5709
324,2015-07-08,3,0,7,7,0,3,1,Mist,mist,13.43,0.0,0.0,40,5919
325,2015-07-08,3,0,7,8,0,3,1,Clear,sky is clear,15.66,0.0,0.0,1,5431
326,2015-07-08,3,0,7,9,0,3,1,Clear,sky is clear,18.3,0.0,0.0,1,4707
327,2015-07-08,3,0,7,10,0,3,1,Clouds,scattered clouds,19.69,0.0,0.0,40,4610
328,2015-07-08,3,0,7,11,0,3,1,Clouds,scattered clouds,20.4,0.0,0.0,40,5003
329,2015-07-08,3,0,7,12,0,3,1,Clouds,broken clouds,20.54,0.0,0.0,75,4828
330,2015-07-08,3,0,7,13,0,3,1,Clouds,broken clouds,21.36,0.0,0.0,75,4887
331,2015-07-08,3,0,7,14,0,3,1,Clouds,scattered clouds,21.6,0.0,0.0,40,5160
332,2015-07-08,3,0,7,15,0,3,1,Clouds,broken clouds,21.87,0.0,0.0,75,5658
333,2015-07-08,3,0,7,16,0,3,1,Clouds,scattered clouds,21.99,0.0,0.0,40,6234
334,2015-07-08,3,0,7,17,0,3,1,Clear,sky is clear,22.09,0.0,0.0,1,6163
335,2015-07-08,3,0,7,18,0,3,1,Clear,sky is clear,21.97,0.0,0.0,1,4523
336,2015-07-08,3,0,7,19,0,3,1,Clear,sky is clear,21.29,0.0,0.0,1,3336
337,2015-07-08,3,0,7,20,0,3,1,Clear,sky is clear,20.58,0.0,0.0,1,3090
338,2015-07-08,3,0,7,21,0,3,1,Clear,sky is clear,18.43,0.0,0.0,1,3133
339,2015-07-08,3,0,7,22,0,3,1,Clear,sky is clear,16.58,0.0,0.0,1,2405
340,2015-07-08,3,0,7,23,0,3,1,Clear,sky is clear,15.45,0.0,0.0,1,1271
341,2015-07-09,3,0,7,0,0,4,1,Clear,sky is clear,15.13,0.0,0.0,1,675
342,2015-07-09,3,0,7,1,0,4,1,Clear,sky is clear,14.63,0.0,0.0,1,404
343,2015-07-09,3,0,7,2,0,4,1,Clouds,broken clouds,14.12,0.0,0.0,75,343
344,2015-07-09,3,0,7,3,0,4,1,Rain,light rain,14.02,0.3,0.0,1,346
345,2015-07-09,3,0,7,4,0,4,1,Clouds,overcast clouds,13.68,0.0,0.0,90,863
346,2015-07-09,3,0,7,5,0,4,1,Clouds,overcast clouds,13.89,0.0,0.0,90,2859
347,2015-07-09,3,0,7,6,0,4,1,Clouds,broken clouds,13.94,0.0,0.0,75,5742
348,2015-07-09,3,0,7,7,0,4,1,Mist,mist,15.43,0.0,0.0,1,6208
349,2015-07-09,3,0,7,8,0,4,1,Haze,haze,18.0,0.0,0.0,1,5450
350,2015-07-09,3,0,7,9,0,4,1,Clear,sky is clear,18.81,0.0,0.0,1,4710
351,2015-07-09,3,0,7,10,0,4,1,Clear,sky is clear,21.87,0.0,0.0,1,4388
352,2015-07-09,3,0,7,11,0,4,1,Clear,sky is clear,23.0,0.0,0.0,1,4669
353,2015-07-09,3,0,7,12,0,4,1,Clear,sky is clear,24.46,0.0,0.0,1,4955
354,2015-07-09,3,0,7,13,0,4,1,Clear,sky is clear,24.97,0.0,0.0,1,5120
355,2015-07-09,3,0,7,14,0,4,1,Clear,sky is clear,25.58,0.0,0.0,1,5391
356,2015-07-09,3,0,7,15,0,4,1,Clouds,scattered clouds,25.92,0.0,0.0,40,5735
357,2015-07-09,3,0,7,16,0,4,1,Clouds,scattered clouds,26.52,0.0,0.0,40,6518
358,2015-07-09,3,0,7,17,0,4,1,Clouds,scattered clouds,26.83,0.0,0.0,40,6185
359,2015-07-09,3,0,7,18,0,4,1,Clear,sky is clear,26.15,0.0,0.0,1,4812
360,2015-07-09,3,0,7,19,0,4,1,Clear,sky is clear,25.33,0.0,0.0,1,3620
361,2015-07-09,3,0,7,20,0,4,1,Clouds,broken clouds,24.17,0.0,0.0,75,3082
362,2015-07-09,3,0,7,21,0,4,1,Clouds,scattered clouds,22.17,0.0,0.0,40,3361
363,2015-07-09,3,0,7,22,0,4,1,Haze,haze,20.61,0.0,0.0,1,2578
364,2015-07-09,3,0,7,23,0,4,1,Clear,sky is clear,19.85,0.0,0.0,1,1474
365,2015-07-10,3,0,7,0,0,5,1,Clear,sky is clear,19.58,0.0,0.0,1,826
366,2015-07-10,3,0,7,1,0,5,1,Clouds,scattered clouds,18.89,0.0,0.0,40,509
367,2015-07-10,3,0,7,2,0,5,1,Clouds,broken clouds,18.59,0.0,0.0,75,379
368,2015-07-10,3,0,7,3,0,5,1,Clouds,scattered clouds,18.2,0.0,0.0,40,379
369,2015-07-10,3,0,7,4,0,5,1,Clear,sky is clear,17.78,0.0,0.0,1,866
370,2015-07-10,3,0,7,5,0,5,1,Clear,sky is clear,17.45,0.0,0.0,1,2830
371,2015-07-10,3,0,7,6,0,5,1,Clear,sky is clear,17.18,0.0,0.0,1,5388
372,2015-07-10,3,0,7,7,0,5,1,Clear,sky is clear,18.51,0.0,0.0,1,5906
373,2015-07-10,3,0,7,8,0,5,1,Clear,sky is clear,20.57,0.0,0.0,1,5146
374,2015-07-10,3,0,7,9,0,5,1,Clear,sky is clear,21.27,0.0,0.0,1,4598
375,2015-07-10,3,0,7,10,0,5,1,Clear,sky is clear,24.28,0.0,0.0,1,4486
376,2015-07-10,3,0,7,11,0,5,1,Clear,sky is clear,25.92,0.0,0.0,1,4818
377,2015-07-10,3,0,7,12,0,5,1,Clouds,scattered clouds,27.34,0.0,0.0,40,5386
378,2015-07-10,3,0,7,13,0,5,1,Clouds,scattered clouds,28.02,0.0,0.0,40,5161
379,2015-07-10,3,0,7,14,0,5,1,Clouds,broken clouds,28.47,0.0,0.0,75,5435
380,2015-07-10,3,0,7,15,0,5,1,Clouds,scattered clouds,28.93,0.0,0.0,40,5560
381,2015-07-10,3,0,7,16,0,5,1,Clear,sky is clear,28.47,0.0,0.0,1,6030
382,2015-07-10,3,0,7,17,0,5,1,Clear,sky is clear,28.31,0.0,0.0,1,5549
383,2015-07-10,3,0,7,18,0,5,1,Clear,sky is clear,27.91,0.0,0.0,1,4609
384,2015-07-10,3,0,7,19,0,5,1,Clear,sky is clear,27.09,0.0,0.0,1,3472
385,2015-07-10,3,0,7,20,0,5,1,Clear,sky is clear,26.42,0.0,0.0,1,3048
386,2015-07-10,3,0,7,21,0,5,1,Clear,sky is clear,24.38,0.0,0.0,1,3204
387,2015-07-10,3,0,7,22,0,5,1,Clouds,broken clouds,23.37,0.0,0.0,75,2415
388,2015-07-10,3,0,7,23,0,5,1,Clouds,scattered clouds,22.73,0.0,0.0,40,1818
389,2015-07-11,3,0,7,0,0,6,0,Clouds,scattered clouds,22.43,0.0,0.0,40,1280
390,2015-07-11,3,0,7,1,0,6,0,Clear,sky is clear,21.45,0.0,0.0,1,916
391,2015-07-11,3,0,7,2,0,6,0,Mist,mist,20.97,0.0,0.0,1,617
392,2015-07-11,3,0,7,3,0,6,0,Rain,light rain,20.05,0.3,0.0,1,436
393,2015-07-11,3,0,7,4,0,6,0,Clear,sky is clear,19.41,0.0,0.0,1,451
394,2015-07-11,3,0,7,5,0,6,0,Mist,mist,18.9,0.0,0.0,1,807
395,2015-07-11,3,0,7,6,0,6,0,Mist,mist,18.49,0.0,0.0,1,1392
396,2015-07-11,3,0,7,7,0,6,0,Clear,sky is clear,20.0,0.0,0.0,1,1855
397,2015-07-11,3,0,7,8,0,6,0,Clear,sky is clear,21.12,0.0,0.0,1,2470
398,2015-07-11,3,0,7,9,0,6,0,Clouds,overcast clouds,22.59,0.0,0.0,90,3154
399,2015-07-11,3,0,7,10,0,6,0,Clouds,overcast clouds,24.13,0.0,0.0,90,3634
400,2015-07-11,3,0,7,11,0,6,0,Clouds,overcast clouds,24.51,0.0,0.0,90,3994
401,2015-07-11,3,0,7,12,0,6,0,Clouds,overcast clouds,25.47,0.0,0.0,90,4343
402,2015-07-11,3,0,7,13,0,6,0,Clouds,broken clouds,25.95,0.0,0.0,75,4483
403,2015-07-11,3,0,7,14,0,6,0,Clouds,overcast clouds,26.13,0.0,0.0,90,4826
404,2015-07-11,3,0,7,15,0,6,0,Clouds,overcast clouds,26.13,0.0,0.0,90,4204
405,2015-07-11,3,0,7,16,0,6,0,Rain,light rain,26.23,0.0,0.0,90,4267
406,2015-07-11,3,0,7,17,0,6,0,Clouds,overcast clouds,25.83,0.0,0.0,90,4012
407,2015-07-11,3,0,7,18,0,6,0,Clouds,overcast clouds,25.63,0.0,0.0,90,3971
408,2015-07-11,3,0,7,19,0,6,0,Rain,proximity shower rain,25.5,0.0,0.0,40,3438
409,2015-07-11,3,0,7,20,0,6,0,Thunderstorm,proximity thunderstorm,24.82,0.0,0.0,75,2910
410,2015-07-11,3,0,7,21,0,6,0,Clouds,scattered clouds,23.61,0.0,0.0,40,2827
411,2015-07-11,3,0,7,22,0,6,0,Clouds,scattered clouds,22.97,0.0,0.0,40,2764
412,2015-07-11,3,0,7,23,0,6,0,Clear,sky is clear,22.83,0.0,0.0,1,2122
413,2015-07-12,3,0,7,0,0,0,0,Clouds,broken clouds,22.32,0.0,0.0,75,1426
414,2015-07-12,3,0,7,1,0,0,0,Clouds,scattered clouds,21.8,0.0,0.0,40,947
415,2015-07-12,3,0,7,2,0,0,0,Clear,sky is clear,21.56,0.0,0.0,1,763
416,2015-07-12,3,0,7,3,0,0,0,Clear,sky is clear,21.52,0.0,0.0,1,359
417,2015-07-12,3,0,7,4,0,0,0,Clear,sky is clear,21.01,0.0,0.0,1,363
418,2015-07-12,3,0,7,5,0,0,0,Clear,sky is clear,20.84,0.0,0.0,1,471
419,2015-07-12,3,0,7,6,0,0,0,Mist,mist,20.57,0.0,0.0,1,817
420,2015-07-12,3,0,7,7,0,0,0,Clouds,scattered clouds,21.36,0.0,0.0,40,1377
421,2015-07-12,3,0,7,8,0,0,0,Clouds,overcast clouds,22.24,0.0,0.0,90,2114
422,2015-07-12,3,0,7,9,0,0,0,Clouds,overcast clouds,22.93,0.0,0.0,90,2719
423,2015-07-12,3,0,7,10,0,0,0,Clouds,overcast clouds,25.03,0.0,0.0,90,3284
424,2015-07-12,3,0,7,12,0,0,0,Clouds,overcast clouds,27.12,0.0,0.0,90,4366
425,2015-07-12,3,0,7,13,0,0,0,Clouds,overcast clouds,27.23,0.0,0.0,90,4037
426,2015-07-12,3,0,7,14,0,0,0,Clouds,scattered clouds,28.05,0.0,0.0,40,4158
427,2015-07-12,3,0,7,15,0,0,0,Clouds,scattered clouds,29.71,0.0,0.0,40,4304
428,2015-07-12,3,0,7,16,0,0,0,Clouds,broken clouds,30.23,0.0,0.0,75,4056
429,2015-07-12,3,0,7,17,0,0,0,Clouds,scattered clouds,30.48,0.0,0.0,40,3823
430,2015-07-12,3,0,7,18,0,0,0,Clouds,overcast clouds,30.41,0.0,0.0,90,3596
431,2015-07-12,3,0,7,19,0,0,0,Clouds,scattered clouds,29.57,0.0,0.0,40,3172
432,2015-07-12,3,0,7,20,0,0,0,Clear,sky is clear,29.21,0.0,0.0,1,2866
433,2015-07-12,3,0,7,21,0,0,0,Thunderstorm,proximity thunderstorm,27.8,0.0,0.0,90,2379
434,2015-07-12,3,0,7,22,0,0,0,Thunderstorm,proximity thunderstorm,27.57,0.0,0.0,75,1784
435,2015-07-12,3,0,7,23,0,0,0,Rain,heavy intensity rain,20.93,9.91,0.0,90,963
436,2015-07-13,3,0,7,0,0,1,1,Rain,very heavy rain,18.87,27.57,0.0,90,492
437,2015-07-13,3,0,7,1,0,1,1,Rain,heavy intensity rain,19.07,7.29,0.0,75,374
438,2015-07-13,3,0,7,2,0,1,1,Rain,light rain,18.97,0.51,0.0,1,295
439,2015-07-13,3,0,7,3,0,1,1,Rain,light rain,18.6,0.3,0.0,1,346
440,2015-07-13,3,0,7,4,0,1,1,Clear,sky is clear,18.36,0.0,0.0,1,849
441,2015-07-13,3,0,7,5,0,1,1,Clear,sky is clear,18.37,0.0,0.0,1,2822
442,2015-07-13,3,0,7,6,0,1,1,Mist,mist,18.31,0.0,0.0,40,5456
443,2015-07-13,3,0,7,7,0,1,1,Clear,sky is clear,19.44,0.0,0.0,1,6049
444,2015-07-13,3,0,7,8,0,1,1,Rain,light rain,20.02,0.0,0.0,40,5369
445,2015-07-13,3,0,7,9,0,1,1,Clouds,broken clouds,21.42,0.0,0.0,75,4415
446,2015-07-13,3,0,7,10,0,1,1,Clouds,scattered clouds,22.9,0.0,0.0,40,4083
447,2015-07-13,3,0,7,11,0,1,1,Clouds,overcast clouds,24.46,0.0,0.0,90,4317
448,2015-07-13,3,0,7,12,0,1,1,Clouds,scattered clouds,25.88,0.0,0.0,40,4546
449,2015-07-13,3,0,7,13,0,1,1,Clouds,scattered clouds,27.16,0.0,0.0,40,4725
450,2015-07-13,3,0,7,14,0,1,1,Clouds,scattered clouds,28.48,0.0,0.0,40,5008
451,2015-07-13,3,0,7,15,0,1,1,Clouds,scattered clouds,29.09,0.0,0.0,40,5539
452,2015-07-13,3,0,7,16,0,1,1,Clear,sky is clear,29.22,0.0,0.0,1,6073
453,2015-07-13,3,0,7,17,0,1,1,Clear,sky is clear,28.65,0.0,0.0,1,5892
454,2015-07-13,3,0,7,18,0,1,1,Clear,sky is clear,28.41,0.0,0.0,1,4323
455,2015-07-13,3,0,7,19,0,1,1,Thunderstorm,proximity thunderstorm,28.17,0.0,0.0,1,3058
456,2015-07-13,3,0,7,20,0,1,1,Rain,light rain,26.44,0.0,0.0,90,2751
457,2015-07-13,3,0,7,21,0,1,1,Rain,light rain,24.33,0.0,0.0,1,2424
458,2015-07-13,3,0,7,22,0,1,1,Rain,light rain,22.72,0.0,0.0,1,1963
459,2015-07-13,3,0,7,23,0,1,1,Clear,sky is clear,22.15,0.0,0.0,1,1228
460,2015-07-14,3,0,7,0,0,2,1,Clear,sky is clear,21.16,0.0,0.0,1,670
461,2015-07-14,3,0,7,1,0,2,1,Clear,sky is clear,20.06,0.0,0.0,1,481
462,2015-07-14,3,0,7,2,0,2,1,Clear,sky is clear,19.51,0.0,0.0,1,325
463,2015-07-14,3,0,7,3,0,2,1,Clear,sky is clear,19.56,0.0,0.0,1,348
464,2015-07-14,3,0,7,4,0,2,1,Mist,mist,19.26,0.0,0.0,1,893
465,2015-07-14,3,0,7,5,0,2,1,Clear,sky is clear,19.3,0.0,0.0,1,2936
466,2015-07-14,3,0,7,6,0,2,1,Clear,sky is clear,19.34,0.0,0.0,1,5637
467,2015-07-14,3,0,7,7,0,2,1,Clear,sky is clear,20.32,0.0,0.0,1,5646
468,2015-07-14,3,0,7,8,0,2,1,Haze,haze,22.18,0.0,0.0,1,5324
469,2015-07-14,3,0,7,9,0,2,1,Clear,sky is clear,22.54,0.0,0.0,1,4498
470,2015-07-14,3,0,7,10,0,2,1,Clear,sky is clear,24.83,0.0,0.0,1,3866
471,2015-07-14,3,0,7,11,0,2,1,Clear,sky is clear,26.24,0.0,0.0,1,4163
472,2015-07-14,3,0,7,12,0,2,1,Clouds,scattered clouds,26.43,0.0,0.0,40,4493
473,2015-07-14,3,0,7,13,0,2,1,Clouds,scattered clouds,27.03,0.0,0.0,40,4757
474,2015-07-14,3,0,7,14,0,2,1,Clouds,scattered clouds,27.44,0.0,0.0,40,4654
475,2015-07-14,3,0,7,15,0,2,1,Clouds,scattered clouds,27.91,0.0,0.0,40,5372
476,2015-07-14,3,0,7,16,0,2,1,Clouds,scattered clouds,27.92,0.0,0.0,40,6444
477,2015-07-14,3,0,7,17,0,2,1,Clouds,scattered clouds,27.74,0.0,0.0,40,6317
478,2015-07-14,3,0,7,18,0,2,1,Clear,sky is clear,26.68,0.0,0.0,1,4468
479,2015-07-14,3,0,7,19,0,2,1,Clear,sky is clear,26.0,0.0,0.0,1,3267
480,2015-07-14,3,0,7,20,0,2,1,Clear,sky is clear,24.38,0.0,0.0,1,3353
481,2015-07-14,3,0,7,21,0,2,1,Clear,sky is clear,22.06,0.0,0.0,1,2772
482,2015-07-14,3,0,7,22,0,2,1,Clear,sky is clear,21.05,0.0,0.0,1,1951
483,2015-07-14,3,0,7,23,0,2,1,Clear,sky is clear,20.25,0.0,0.0,1,1285
484,2015-07-15,3,0,7,0,0,3,1,Clear,sky is clear,18.82,0.0,0.0,1,692
485,2015-07-15,3,0,7,1,0,3,1,Mist,mist,18.03,0.0,0.0,1,474
486,2015-07-15,3,0,7,2,0,3,1,Clear,sky is clear,18.15,0.0,0.0,1,356
487,2015-07-15,3,0,7,3,0,3,1,Rain,light rain,17.08,0.0,0.0,40,380
488,2015-07-15,3,0,7,4,0,3,1,Drizzle,drizzle,16.61,0.0,0.0,90,946
489,2015-07-15,3,0,7,5,0,3,1,Drizzle,light intensity drizzle,16.64,0.0,0.0,75,2979
490,2015-07-15,3,0,7,6,0,3,1,Clouds,overcast clouds,16.01,0.0,0.0,90,5779
491,2015-07-15,3,0,7,7,0,3,1,Rain,light rain,16.66,0.0,0.0,40,5355
492,2015-07-15,3,0,7,8,0,3,1,Rain,moderate rain,17.99,0.0,0.0,1,5467
493,2015-07-15,3,0,7,9,0,3,1,Rain,moderate rain,17.86,0.0,0.0,40,4457
494,2015-07-15,3,0,7,10,0,3,1,Clear,sky is clear,21.69,0.0,0.0,1,4061
495,2015-07-15,3,0,7,11,0,3,1,Clouds,scattered clouds,23.35,0.0,0.0,40,4373
496,2015-07-15,3,0,7,12,0,3,1,Clear,sky is clear,24.67,0.0,0.0,1,4618
497,2015-07-15,3,0,7,13,0,3,1,Clear,sky is clear,26.58,0.0,0.0,1,4675
498,2015-07-15,3,0,7,14,0,3,1,Clouds,scattered clouds,26.88,0.0,0.0,40,4919
499,2015-07-15,3,0,7,15,0,3,1,Rain,moderate rain,26.86,3.05,0.0,40,5268
500,2015-07-15,3,0,7,16,0,3,1,Rain,light rain,26.66,0.79,0.0,40,6429
501,2015-07-15,3,0,7,17,0,3,1,Rain,light rain,26.25,0.25,0.0,40,6128
502,2015-07-15,3,0,7,18,0,3,1,Rain,light rain,26.58,0.0,0.0,40,4670
503,2015-07-15,3,0,7,19,0,3,1,Clear,sky is clear,26.2,0.0,0.0,1,3412
504,2015-07-15,3,0,7,20,0,3,1,Clouds,scattered clouds,24.62,0.0,0.0,40,3232
505,2015-07-15,3,0,7,21,0,3,1,Clouds,few clouds,23.59,0.0,0.0,20,2873
506,2015-07-15,3,0,7,22,0,3,1,Clear,sky is clear,22.86,0.0,0.0,1,2056
507,2015-07-15,3,0,7,23,0,3,1,Clear,sky is clear,22.22,0.0,0.0,1,1243
508,2015-07-16,3,0,7,0,0,4,1,Clear,sky is clear,21.94,0.0,0.0,1,721
509,2015-07-16,3,0,7,1,0,4,1,Clear,sky is clear,21.17,0.0,0.0,1,467
510,2015-07-16,3,0,7,2,0,4,1,Clear,sky is clear,20.9,0.0,0.0,1,351
511,2015-07-16,3,0,7,3,0,4,1,Rain,light rain,20.3,0.3,0.0,75,414
512,2015-07-16,3,0,7,4,0,4,1,Clouds,overcast clouds,20.26,0.0,0.0,90,900
513,2015-07-16,3,0,7,5,0,4,1,Clouds,overcast clouds,20.54,0.0,0.0,90,2903
514,2015-07-16,3,0,7,6,0,4,1,Clouds,few clouds,20.1,0.0,0.0,20,5653
515,2015-07-16,3,0,7,7,0,4,1,Clouds,overcast clouds,20.32,0.0,0.0,90,6133
516,2015-07-16,3,0,7,8,0,4,1,Clouds,overcast clouds,20.56,0.0,0.0,90,5417
517,2015-07-16,3,0,7,9,0,4,1,Clouds,broken clouds,21.3,0.0,0.0,75,4664
518,2015-07-16,3,0,7,10,0,4,1,Rain,light rain,21.64,0.0,0.0,90,4338
519,2015-07-16,3,0,7,11,0,4,1,Clouds,broken clouds,21.79,0.0,0.0,75,4663
520,2015-07-16,3,0,7,12,0,4,1,Rain,light rain,21.48,0.25,0.0,90,5067
521,2015-07-16,3,0,7,13,0,4,1,Rain,light rain,20.88,0.51,0.0,90,5129
522,2015-07-16,3,0,7,14,0,4,1,Rain,moderate rain,19.97,0.27,0.0,90,5306
523,2015-07-16,3,0,7,15,0,4,1,Rain,moderate rain,19.63,1.15,0.0,90,5511
524,2015-07-16,3,0,7,16,0,4,1,Rain,moderate rain,19.39,1.09,0.0,90,5907
525,2015-07-16,3,0,7,17,0,4,1,Rain,light rain,19.53,0.78,0.0,90,6092
526,2015-07-16,3,0,7,18,0,4,1,Rain,moderate rain,19.46,0.53,0.0,90,4746
527,2015-07-16,3,0,7,19,0,4,1,Rain,light rain,19.53,0.0,0.0,90,3338
528,2015-07-16,3,0,7,20,0,4,1,Drizzle,drizzle,19.71,0.0,0.0,90,2903
529,2015-07-16,3,0,7,21,0,4,1,Mist,mist,19.37,0.0,0.0,90,2724
530,2015-07-16,3,0,7,22,0,4,1,Mist,mist,19.27,0.0,0.0,90,2187
531,2015-07-16,3,0,7,23,0,4,1,Rain,light rain,19.25,0.25,0.0,90,1290
532,2015-07-17,3,0,7,0,0,5,1,Mist,mist,19.25,0.0,0.0,90,758
533,2015-07-17,3,0,7,1,0,5,1,Clouds,overcast clouds,19.09,0.0,0.0,90,492
534,2015-07-17,3,0,7,2,0,5,1,Mist,mist,19.07,0.0,0.0,90,340
535,2015-07-17,3,0,7,3,0,5,1,Rain,light rain,18.84,0.3,0.0,90,403
536,2015-07-17,3,0,7,4,0,5,1,Mist,mist,18.49,0.0,0.0,90,861
537,2015-07-17,3,0,7,5,0,5,1,Mist,mist,18.03,0.0,0.0,1,2735
538,2015-07-17,3,0,7,6,0,5,1,Mist,mist,18.03,0.0,0.0,75,5440
539,2015-07-17,3,0,7,7,0,5,1,Mist,mist,18.89,0.0,0.0,90,6060
540,2015-07-17,3,0,7,8,0,5,1,Mist,mist,20.1,0.0,0.0,90,5245
541,2015-07-17,3,0,7,9,0,5,1,Mist,mist,20.42,0.0,0.0,90,4741
542,2015-07-17,3,0,7,10,0,5,1,Mist,mist,23.06,0.0,0.0,90,4631
543,2015-07-17,3,0,7,11,0,5,1,Clouds,scattered clouds,24.83,0.0,0.0,40,4907
544,2015-07-17,3,0,7,12,0,5,1,Clear,sky is clear,26.23,0.0,0.0,1,5343
545,2015-07-17,3,0,7,13,0,5,1,Clouds,broken clouds,27.59,0.0,0.0,75,5232
546,2015-07-17,3,0,7,14,0,5,1,Clouds,scattered clouds,28.71,0.0,0.0,40,5441
547,2015-07-17,3,0,7,15,0,5,1,Clouds,broken clouds,29.54,0.0,0.0,75,5548
548,2015-07-17,3,0,7,16,0,5,1,Clear,sky is clear,29.79,0.0,0.0,1,5888
549,2015-07-17,3,0,7,17,0,5,1,Clear,sky is clear,29.89,0.0,0.0,1,5007
550,2015-07-17,3,0,7,18,0,5,1,Clear,sky is clear,30.0,0.0,0.0,1,4466
551,2015-07-17,3,0,7,19,0,5,1,Clear,sky is clear,29.08,0.0,0.0,1,3566
552,2015-07-17,3,0,7,20,0,5,1,Clear,sky is clear,27.31,0.0,0.0,1,3160
553,2015-07-17,3,0,7,21,0,5,1,Clear,sky is clear,25.25,0.0,0.0,1,3178
554,2015-07-17,3,0,7,22,0,5,1,Clear,sky is clear,24.61,0.0,0.0,1,2849
555,2015-07-17,3,0,7,23,0,5,1,Thunderstorm,thunderstorm,24.67,0.0,0.0,75,2086
556,2015-07-18,3,0,7,0,0,6,0,Thunderstorm,proximity thunderstorm,24.76,0.0,0.0,75,1437
557,2015-07-18,3,0,7,1,0,6,0,Rain,heavy intensity rain,20.49,13.64,0.0,90,696
